2066.5166150   -4.533
2066.5168500   -1.679
2066.5170860   -0.252
2066.5173210   -0.342
2066.5175560    4.484
2066.5177910    2.031
2066.5180260    3.997
2066.5182610    3.774
2066.5184970   -4.945
2066.5187320   -5.558
2066.5842130    0.175
2066.5846830   -0.490
2066.5849180    4.191
2066.5851530   -2.564
2066.5853880    2.839
2066.5856240   -0.032
2066.5858590    2.790
2066.5863290   -6.007
2066.6518100    0.210
2066.6520450   -4.827
2066.6522800   -1.082
2066.6525150   -4.076
2066.6527500   -3.273
2066.6532210   -5.693
2066.6534560    0.161
2066.6536910   -5.929
2067.0557470   -2.000
2067.0559820    0.424
2067.0562180   -0.781
2067.0564530   -0.928
2067.0569230   -1.586
2067.0571580    0.269
2067.0573930   -0.739
2067.0576290    0.677
2067.0578640    0.146
2067.1238040    4.262
2067.1242740    7.834
2067.1245090   12.990
2067.1247450    1.005
2067.1249800    0.261
2067.1252150    6.885
2067.1254500    6.943
2067.1256850    4.014
2067.1259200   12.317
2067.1909310   -1.575
2067.1914010   -1.693
2067.1916360   -2.289
2067.1921070   -2.968
2067.1923420   -2.247
2067.1925770   -2.141
2067.1928120   -1.003
2067.1930470   -1.756
2067.1932820   -2.251
2067.3265520   -3.356
2067.3272570   -5.153
2067.3274920   -0.888
2067.3279630    2.862
2067.3281980   -3.225
2067.3284330    1.913
2067.3286680    0.359
2067.3289030   -0.899
2067.3291380    2.904
2067.3296090    2.555
2067.3298440    2.004
2067.3300790    1.785
2067.3303140    6.385
2067.3305490   -1.262
2067.3307840    1.299
2067.9318820    8.411
2067.9323520   -0.706
2067.9325870   -4.360
2067.9328230    0.735
2067.9330580   -9.311
2067.9332930    0.498
2067.9335280   -6.579
2067.9337630    5.054
2067.9339980   -8.745
2067.9342340   -3.044
2067.9344690   -6.732
2067.9349390  -11.109
2067.9351740    7.732
2067.9354090   -7.414
2067.9356440    7.627
2067.9358800   -8.538
2067.9361150    4.138
2069.0108400   -7.941
2069.0110750    0.933
2069.0113100    1.844
2069.0115450    0.646
2069.0117800   -4.664
2069.0120150   -4.115
2069.0122500   -5.247
2069.0124860   -0.268
2069.0127210   -1.230
2069.0129560   -3.379
2069.0131910   -2.095
2069.0134260   -7.871
2069.0136610   -2.527
2069.0138970   -1.803
2069.0141330   -6.631
2069.0143680    2.517
2069.0146030   -2.933
2069.0148380    2.089
2069.4828340    0.063
2069.4833040    3.059
2069.4835390    0.410
2069.4842450   -5.964
2069.4844800   -0.609
2069.4847150   -1.727
2069.4849500    1.871
2069.4851850    3.331
2069.4854200   -4.458
2069.4856550   -0.220
2069.4863610   -6.376
2069.4865960   -2.482
2069.4868310    2.322
2069.4870660   -1.110
2069.5506660   -1.095
2069.5509010   -3.157
2069.5511360    0.658
2069.5513710   -2.075
2069.5518420   -0.503
2069.5520770   -4.336
2069.5523120   -2.398
2069.5525470    2.093
2069.5527820    2.988
2069.5530180   -1.875
2069.5534880   -1.496
2069.5537230   -2.457
2069.5539580   -0.053
2069.5541930    0.849
2069.5544290   -3.136
2069.6173230   -0.144
2069.6177930   -3.410
2069.6180280   -2.390
2069.6182630    2.845
2069.6184980   -4.485
2069.6189690    3.702
2069.6192040   -5.667
2069.6194390    4.257
2069.6196740   -5.721
2069.6199090    0.474
2069.6201450   -3.656
2069.6203800    0.264
2069.6206150    1.903
2069.6208500   -4.730
2069.6210850    3.475
2069.6213200    5.241
2069.6215560    4.413
2069.6217910   -3.421
2069.6846850   -4.492
2069.6851550   -3.616
2069.6853900   -1.856
2069.6856250    2.648
2069.6858610   -0.058
2069.6860960   -6.638
2069.6863310    0.274
2069.6865660   -2.296
2069.6868010   -2.363
2069.6872720    0.265
2069.6875070    2.554
2069.6877420   -1.612
2069.6879770   -2.472
2069.6882120   -0.305
2069.6884470   -1.828
2069.6886820   -3.705
2069.6889180    4.687
2069.7525170    4.034
2069.7532230    1.936
2069.7539280   -2.399
2069.7541640    5.553
2069.7543990   -0.581
2069.7546340   -2.333
2069.7548690   -2.315
2069.7551040   -5.141
2069.7553390    0.065
2069.7555740   -3.714
2069.7558100    1.414
2069.7560450   -0.125
2069.7562800    1.704
2069.7565150   -6.471
2069.8194090   -5.169
2069.8198800    0.967
2069.8203500    0.735
2069.8208200    1.196
2069.8210550   -3.458
2069.8212910   -7.938
2069.8215260    9.285
